Economy;Economy Code;ISO Code;Region;Income Group;Report Year;WORKPLACE SCORE;Can a woman get a job in the same way as a man?;Score;Legal Basis;Does the law prohibit discrimination in employment based on gender?;Score;Legal Basis;Is there legislation on sexual harassment in employment?;Score;Legal Basis;Are there criminal penalties or civil remedies for sexual harassment in employment?;Score;Legal Basis - Criminal Penalties;Legal Basis - Civil Remedies
Germany;DEU;DEU;High income: OECD;High income;2004;50;Yes;1;Civil Code, Art. 1356(2);Yes;1;Act on Equality for Men and Women;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Germany;DEU;DEU;High income: OECD;High income;2005;50;Yes;1;Civil Code, Art. 1356(2);Yes;1;Act on Equality for Men and Women;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Germany;DEU;DEU;High income: OECD;High income;2006;50;Yes;1;Civil Code, Art. 1356(2);Yes;1;Act on Equality for Men and Women;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Germany;DEU;DEU;High income: OECD;High income;2007;50;Yes;1;Civil Code, Art. 1356(2);Yes;1;Act on Equality for Men and Women;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Germany;DEU;DEU;High income: OECD;High income;2008;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2009;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2010;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2011;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2012;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2013;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2014;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2015;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2016;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2017;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2018;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2019;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2020;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Ch. 3, Sec. 3.2(3.2.1);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Ch. 3, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2021;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Secs. 2 and 3(4);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2022;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 2 and 7;Yes;1;General Equal Treatment Act, Secs. 2 and 3(4);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Sec. 15
Germany;DEU;DEU;High income: OECD;High income;2023;100;Yes;1;Civil Code, Art. 1356(2);Yes;1;General Equal Treatment Act, Secs. 1, 2 and 7;Yes;1;General Equal Treatment Act, Secs. 2 and 3(4);Yes;1;No applicable provisions could be located;General Equal Treatment Act, Sec. 15
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1971;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1972;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1973;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1974;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1975;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1976;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1977;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1978;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1979;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1980;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1981;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1982;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1983;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1984;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1985;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1986;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1987;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1988;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1989;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1990;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1991;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1992;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1993;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1994;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
Ghana;GHA;GHA;Sub-Saharan Africa;Lower middle income;1995;25;Yes;1;No restrictions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No;0;No applicable provisions could be located;No applicable provisions could be located
