Economy;Economy Code;ISO Code;Region;Income Group;Report Year;ENTREPRENEURSHIP SCORE;Does the law prohibit discrimination in access to credit based on gender?;Score;Legal Basis;Can a woman sign a contract in the same way as a man?;Score;Legal Basis;Can a woman register a business in the same way as a man?;Score;Legal Basis;Can a woman open a bank account in the same way as a man?;Score;Legal Basis
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2009;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code of 1985;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code of 1985
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2010;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2011;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2012;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2013;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2014;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2015;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2016;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2017;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2018;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2019;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2020;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2021;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2022;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Bulgaria;BGR;BGR;Europe & Central Asia;Upper middle income;2023;100;Yes;1;Protection Against Discrimination Act, Arts. 4(1) and 37(1);Yes;1;Family Code, Arts. 2, 13 and 14;Yes;1;"Commerce Act, Arts. 111-119; Commercial Register and the Register of Non-Profit Legal Entities Act, Arts. 13-14";Yes;1;Family Code, Arts. 2, 13 and 14
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1971;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1972;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1973;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1974;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1975;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1976;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1977;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1978;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1979;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1980;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1981;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1982;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1983;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1984;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1985;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1986;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1987;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1988;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1989;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1990;50;No;0;No applicable provisions could be located;Yes;1;Code Civil, Art. 1123;Yes;1;No restrictions could be located;No;0;Code Civil, Art. 224
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1991;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1992;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1993;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1994;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1995;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1996;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1997;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1998;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;1999;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2000;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2001;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2002;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2003;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2004;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2005;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2006;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2007;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2008;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
Burkina Faso;BFA;BFA;Sub-Saharan Africa;Low income;2009;75;No;0;No applicable provisions could be located;Yes;1;"Code civil, Art. 1123; Code des personnes et de la famille, Art. 298";Yes;1;No restrictions could be located;Yes;1;Code des personnes et de la famille, Art. 300
