Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MARRIAGE SCORE;Is the law free of legal provisions that require a married woman to obey her husband?;Score;Legal Basis;Can a woman be head of household in the same way as a man?;Score;Legal Basis;Is there legislation specifically addressing domestic violence?;Score;Legal Basis;Can a woman obtain a judgment of divorce in the same way as a man?;Score;Legal Basis;Does a woman have the same rights to remarry as a man?;Score;Legal Basis
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1989;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1990;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1991;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1992;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1993;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1994;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1995;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1996;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1997;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1998;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;1999;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par la loi N° 83-801 du 2 aout 1983, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2000;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2001;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2002;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2003;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2004;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2005;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2006;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2007;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2008;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2009;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2010;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2011;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2012;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2013;40;Yes;1;No applicable provisions could be located;No;0;Loi N° 64-375 du 7 octobre 1964, relative au mariage, modifiée par la loi N° 83-800 du 2 Août 1983, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2014;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2015;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2016;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2017;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2018;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2019;60;Yes;1;No applicable provisions could be located;Yes;1;Loi No. 2013-33 du 25 Janvier 2013 sur l’Egalité Hommes Femmes dans le Marriage, Art. 58;No;0;No applicable provisions could be located;Yes;1;No restrictions could be located;No;0;Loi N° 64-376 du 7 octobre 1964, relative au divroce et a la separation de corps modifiee et completee par les lois N° 83-801 du 2 aout 1983 et N° 98-748 du 23 decembre 1998, Art. 25
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2020;60;Yes;1;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 51;No;0;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 103;No;0;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 6
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2021;60;Yes;1;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 51;No;0;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 103;No;0;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 6
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2022;60;Yes;1;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 51;No;0;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 103;No;0;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 6
Côte d'Ivoire;CIV;CIV;Sub-Saharan Africa;Lower middle income;2023;80;Yes;1;No applicable provisions could be located;Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 51;Yes;1;"Loi No. 2021-894, Art. 1; Code Pénal, Arts. 381 et 383";Yes;1;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 103;No;0;Loi no. 2019-570 du 26 juin 2019 relative au mariage, Art. 6
Croatia;HRV;HRV;Europe & Central Asia;High income;1971;80;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
Croatia;HRV;HRV;Europe & Central Asia;High income;1972;80;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;No;0;No applicable provisions could be located;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946;Yes;1;Basic Marriage Law of FPR Yugoslavia of 1946
