Economy;Economy Code;ISO Code;Region;Income Group;Report Year;MOBILITY SCORE;Can a woman choose where to live in the same way as a man?;Score;Legal Basis;Can a woman travel outside her home in the same way as a man?;Score;Legal Basis;Can a woman apply for a passport in the same way as a man?;Score;Legal Basis;Can a woman travel outside the country in the same way as a man?;Score;Legal Basis
Bhutan;BTN;BTN;South Asia;Lower middle income;2017;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2018;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2019;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2020;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2021;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2022;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bhutan;BTN;BTN;South Asia;Lower middle income;2023;100;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;"Passport application procedures; Passport application form";Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1971;75;No;0;Código Civil de 1830, Arts. 53 y 131;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1972;75;No;0;Código Civil, Arts. 53 y 131;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1973;75;No;0;Código Civil, Arts. 53 y 131;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1974;100;Yes;1;Código de Familia de 1972, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1975;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1976;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1977;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1978;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1979;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1980;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1981;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1982;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1983;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1984;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1985;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1986;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1987;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1988;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1989;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1990;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1991;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1992;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1993;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1994;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1995;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1996;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1997;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1998;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;1999;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2000;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2001;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2002;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2003;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2004;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2005;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2006;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2007;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2008;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2009;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2010;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2011;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2012;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2013;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Decreto Supremo Núm.24423 de 1996, Art. 82;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2014;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;Ley Núm.370 de Migración, Art. 2;Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2015;100;Yes;1;Código de Familia, Art. 97;Yes;1;No restrictions could be located;Yes;1;"Ley de Migración, Art. 2; Passport application procedures";Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2016;100;Yes;1;Ley Núm.603, Código de las Familias y del Proceso Familiar de 2014, Art. 175(c);Yes;1;Ley Núm.603, Código de las Familias y del Proceso Familiar de 2014;Yes;1;"Ley de Migración, Art. 2; Passport application procedures";Yes;1;Ley Núm.603, Código de las Familias y del Proceso Familiar de 2014
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2017;100;Yes;1;Código de las familias y del proceso familiar, Art. 175(c);Yes;1;No restrictions could be located;Yes;1;"Ley de Migración, Art. 2; Passport application procedures";Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2018;100;Yes;1;Código de las familias y del proceso familiar, Art. 175(c);Yes;1;No restrictions could be located;Yes;1;"Ley de Migración, Art. 2; Passport application procedures";Yes;1;No restrictions could be located
Bolivia;BOL;BOL;Latin America & Caribbean;Lower middle income;2019;100;Yes;1;Código de las familias y del proceso familiar, Art. 175(c);Yes;1;No restrictions could be located;Yes;1;"Ley de Migración, Art. 2; Passport application procedures";Yes;1;No restrictions could be located
